sample_uid	sample_token	gse_id	cancer_type	candidate_policy	input_cells	candidate_cells	reference_cells	infercnv_status	infercnv_output_rows	copykat_status	copykat_output_rows	mapped_cells	unmapped_cells	duplicate_or_conflict_cells
GSE253013|US-10029430-4	GSE253013_US-10029430-4_a624eff6ae2b	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2069	634	321	success	634	success	634	2069	0	0
GSE253013|US-10029430-5	GSE253013_US-10029430-5_32059ff71bc7	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2067	702	314	success	702	success	702	2067	0	0
GSE253013|US-10029430-6	GSE253013_US-10029430-6_331df0c94497	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2249	758	313	success	758	success	758	2249	0	0
GSE253013|US-10029430-7	GSE253013_US-10029430-7_36bfbd71cd78	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2116	836	320	success	836	success	836	2116	0	0
GSE253013|US-10029433-1	GSE253013_US-10029433-1_0003d961182c	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	4891	14	3579	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4891	0	0
GSE253013|US-10029433-2	GSE253013_US-10029433-2_f79f8f4f7bb1	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	4651	13	3496	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4651	0	0
GSE253013|US-10029433-3	GSE253013_US-10029433-3_55c544e28a11	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	4409	9	3318	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4409	0	0
GSE253013|US-10029433-4	GSE253013_US-10029433-4_6ce27f20e059	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2142	713	259	success	713	success	713	2142	0	0
GSE253013|US-10029433-5	GSE253013_US-10029433-5_9b5fedbb1558	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2195	707	268	success	707	success	707	2195	0	0
GSE253013|US-10029433-6	GSE253013_US-10029433-6_75026629ae21	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2230	802	252	success	802	success	802	2230	0	0
GSE253013|US-10029433-7	GSE253013_US-10029433-7_659d790ee0ef	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2228	871	246	success	871	success	871	2228	0	0
GSE253013|US-10029433-8	GSE253013_US-10029433-8_68f14bbfe0a2	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2196	1005	276	success	1005	success	1005	2196	0	0
GSE253013|US-10029434-1	GSE253013_US-10029434-1_b7ea4c2f55b0	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	6754	3	6136	skipped_insufficient_cells	0	skipped_insufficient_cells	0	6754	0	0
GSE253013|US-10029434-2	GSE253013_US-10029434-2_b807375362d7	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	6051	1	5541	skipped_insufficient_cells	0	skipped_insufficient_cells	0	6051	0	0
GSE253013|US-10029434-3	GSE253013_US-10029434-3_0cedc4a239d6	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	6091	2	5592	skipped_insufficient_cells	0	skipped_insufficient_cells	0	6091	0	0
GSE253013|US-10029434-4	GSE253013_US-10029434-4_d891c57ae7bd	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	6061	0	5595	skipped_insufficient_cells	0	skipped_insufficient_cells	0	6061	0	0
GSE253013|US-10029434-5	GSE253013_US-10029434-5_9affa653fd56	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2205	357	518	success	357	success	357	2205	0	0
GSE253013|US-10029434-6	GSE253013_US-10029434-6_a494e9bb6ecf	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2542	431	715	success	431	success	431	2542	0	0
GSE253013|US-10029434-7	GSE253013_US-10029434-7_5546151ab9df	GSE253013	INVASIVE ADENOCARCINOMA	epithelial_solid_default	2418	432	644	success	432	success	432	2418	0	0
GSE253013|MRC003_ADENO_1	GSE253013_MRC003_ADENO_1_3ef0d44c8781	GSE253013	INVASIVE MUCINOUS ADENOCARCINOMA	epithelial_solid_default	1511	703	567	success	703	success	703	1511	0	0
GSE253013|MRC003_ADENO_2	GSE253013_MRC003_ADENO_2_a831c574bb29	GSE253013	INVASIVE MUCINOUS ADENOCARCINOMA	epithelial_solid_default	1446	659	593	success	659	success	659	1446	0	0
GSE253013|MRC003_ADENO_3	GSE253013_MRC003_ADENO_3_a947622552f8	GSE253013	INVASIVE MUCINOUS ADENOCARCINOMA	epithelial_solid_default	1626	698	705	success	698	success	698	1626	0	0
GSE253013|MRC003_ADENO_4	GSE253013_MRC003_ADENO_4_d8069f0f13b5	GSE253013	INVASIVE MUCINOUS ADENOCARCINOMA	epithelial_solid_default	1677	708	756	success	708	success	708	1677	0	0
GSE253013|MRC001_NAT_1	GSE253013_MRC001_NAT_1_faa2d57002fd	GSE253013	INVASIVE MUCINOUS CARCINOMA	epithelial_solid_default	1465	198	846	success	198	skipped_insufficient_cells	0	1465	0	0
GSE253013|MRC001_NAT_2	GSE253013_MRC001_NAT_2_d6cff5fc5427	GSE253013	INVASIVE MUCINOUS CARCINOMA	epithelial_solid_default	1466	214	848	success	214	success	214	1466	0	0
GSE253013|MRC001_NAT_3	GSE253013_MRC001_NAT_3_1e72eed0309c	GSE253013	INVASIVE MUCINOUS CARCINOMA	epithelial_solid_default	1332	192	745	success	192	skipped_insufficient_cells	0	1332	0	0
GSE253013|MRC001_NSCLC_1	GSE253013_MRC001_NSCLC_1_a77fcebd8766	GSE253013	INVASIVE MUCINOUS CARCINOMA	epithelial_solid_default	1894	153	1156	success	153	skipped_insufficient_cells	0	1894	0	0
GSE253013|MRC001_NSCLC_2	GSE253013_MRC001_NSCLC_2_ad9d5ff68457	GSE253013	INVASIVE MUCINOUS CARCINOMA	epithelial_solid_default	1821	158	1121	success	158	skipped_insufficient_cells	0	1821	0	0
GSE253013|MRC001_NSCLC_3	GSE253013_MRC001_NSCLC_3_039ec0c259e0	GSE253013	INVASIVE MUCINOUS CARCINOMA	epithelial_solid_default	1842	153	1107	success	153	skipped_insufficient_cells	0	1842	0	0
GSE253013|MRC001_NSCLC_4	GSE253013_MRC001_NSCLC_4_c25b67292115	GSE253013	INVASIVE MUCINOUS CARCINOMA	epithelial_solid_default	1779	156	1062	success	156	skipped_insufficient_cells	0	1779	0	0
GSE138709|GSE138709__ICC_18_Adjacent	GSE138709_GSE138709__ICC_18_Adjacent_37b0f59e424a	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	9109	1	8339	skipped_insufficient_cells	0	skipped_insufficient_cells	0	9109	0	0
GSE138709|GSE138709__ICC_18_Tumor	GSE138709_GSE138709__ICC_18_Tumor_95a7f84102bd	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	3966	3856	60	success	3856	success	3856	3966	0	0
GSE138709|GSE138709__ICC_20_Tumor	GSE138709_GSE138709__ICC_20_Tumor_90b93e54ebc5	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	2304	2052	156	success	2052	success	2052	2304	0	0
GSE138709|GSE138709__ICC_23_Adjacent	GSE138709_GSE138709__ICC_23_Adjacent_fe3b1bbd4858	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	3422	3	2638	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3422	0	0
GSE138709|GSE138709__ICC_23_Tumor	GSE138709_GSE138709__ICC_23_Tumor_4c0f69a84de9	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	2916	1695	411	success	1695	success	1695	2916	0	0
GSE138709|GSE138709__ICC_24_Tumor1	GSE138709_GSE138709__ICC_24_Tumor1_8722e8547f27	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	2747	2005	296	success	2005	success	2005	2747	0	0
GSE138709|GSE138709__ICC_24_Tumor2	GSE138709_GSE138709__ICC_24_Tumor2_59d85d49ca0a	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	1594	66	768	success	66	skipped_insufficient_cells	0	1594	0	0
GSE138709|GSE138709__ICC_25_Adjacent	GSE138709_GSE138709__ICC_25_Adjacent_5a5a55cf5d68	GSE138709	Intrahepatic cholangiocarcinoma	epithelial_solid_default	1656	449	955	success	449	success	449	1656	0	0
GSE188711|GSM5688706__WGC	GSE188711_GSM5688706__WGC_3d9d2db59172	GSE188711	Left/right CRC	epithelial_solid_default	3224	289	2316	success	289	success	289	3224	0	0
GSE188711|GSM5688707__JCA	GSE188711_GSM5688707__JCA_1df86cfe936d	GSE188711	Left/right CRC	epithelial_solid_default	2767	552	1711	success	552	success	552	2767	0	0
GSE188711|GSM5688708__LS-CRC3	GSE188711_GSM5688708__LS-CRC3_479b63b17c36	GSE188711	Left/right CRC	epithelial_solid_default	5149	88	3247	success	88	skipped_insufficient_cells	0	5149	0	0
GSE188711|GSM5688709__RS-CRC1	GSE188711_GSM5688709__RS-CRC1_3a25ea4ebb26	GSE188711	Left/right CRC	epithelial_solid_default	4916	95	3958	success	95	skipped_insufficient_cells	0	4916	0	0
GSE188711|GSM5688710__R_CRC3	GSE188711_GSM5688710__R_CRC3_92f66eb7d1ca	GSE188711	Left/right CRC	epithelial_solid_default	3442	90	2881	success	90	skipped_insufficient_cells	0	3442	0	0
GSE188711|GSM5688711__R_CRC4	GSE188711_GSM5688711__R_CRC4_a1abb7232cb9	GSE188711	Left/right CRC	epithelial_solid_default	3611	516	2284	success	516	success	516	3611	0	0
GSE131907|BRONCHO_11	GSE131907_BRONCHO_11_666ffb76e2f2	GSE131907	Lung cancer	epithelial_solid_default	3053	181	2318	success	181	skipped_insufficient_cells	0	3053	0	0
GSE131907|BRONCHO_58	GSE131907_BRONCHO_58_303770bbd74e	GSE131907	Lung cancer	epithelial_solid_default	2709	440	1891	success	440	success	440	2709	0	0
GSE131907|EBUS_06	GSE131907_EBUS_06_4075518547cd	GSE131907	Lung cancer	epithelial_solid_default	2223	1131	908	success	1131	success	1131	2223	0	0
GSE131907|EBUS_10	GSE131907_EBUS_10_9d1207b13c71	GSE131907	Lung cancer	epithelial_solid_default	4928	375	3450	success	375	success	375	4928	0	0
GSE131907|EBUS_12	GSE131907_EBUS_12_b7afabee78e6	GSE131907	Lung cancer	epithelial_solid_default	3037	227	1409	success	227	success	227	3037	0	0
GSE131907|EBUS_13	GSE131907_EBUS_13_2f668e79d65d	GSE131907	Lung cancer	epithelial_solid_default	3448	117	2417	success	117	skipped_insufficient_cells	0	3448	0	0
GSE131907|EBUS_15	GSE131907_EBUS_15_8df236902bbb	GSE131907	Lung cancer	epithelial_solid_default	1048	228	619	success	228	success	228	1048	0	0
GSE131907|EBUS_19	GSE131907_EBUS_19_628dbe17f6ea	GSE131907	Lung cancer	epithelial_solid_default	1998	171	1584	success	171	skipped_insufficient_cells	0	1998	0	0
GSE131907|EBUS_28	GSE131907_EBUS_28_ed51b838ef30	GSE131907	Lung cancer	epithelial_solid_default	5009	4591	304	success	4591	success	4591	5009	0	0
GSE131907|EBUS_49	GSE131907_EBUS_49_18ab3f00e9c2	GSE131907	Lung cancer	epithelial_solid_default	1668	82	1242	success	82	skipped_insufficient_cells	0	1668	0	0
GSE131907|EBUS_51	GSE131907_EBUS_51_25d013bd00c0	GSE131907	Lung cancer	epithelial_solid_default	3187	1251	1630	success	1251	success	1251	3187	0	0
GSE131907|EFFUSION_06	GSE131907_EFFUSION_06_6d7d62acd135	GSE131907	Lung cancer	epithelial_solid_default	4819	209	3691	success	209	success	209	4819	0	0
GSE131907|EFFUSION_11	GSE131907_EFFUSION_11_ea7ec814e302	GSE131907	Lung cancer	epithelial_solid_default	2854	65	2202	success	65	skipped_insufficient_cells	0	2854	0	0
GSE131907|EFFUSION_12	GSE131907_EFFUSION_12_56106ce69f62	GSE131907	Lung cancer	epithelial_solid_default	4101	17	3204	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4101	0	0
GSE131907|EFFUSION_13	GSE131907_EFFUSION_13_b2e7c6b04064	GSE131907	Lung cancer	epithelial_solid_default	4404	38	3942	success	38	skipped_insufficient_cells	0	4404	0	0
GSE131907|EFFUSION_64	GSE131907_EFFUSION_64_074291489f84	GSE131907	Lung cancer	epithelial_solid_default	3743	12	3475	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3743	0	0
GSE131907|LN_01	GSE131907_LN_01_f5a47dcaf08e	GSE131907	Lung cancer	epithelial_solid_default	3447	0	3143	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3447	0	0
GSE131907|LN_02	GSE131907_LN_02_5b720c72466a	GSE131907	Lung cancer	epithelial_solid_default	3098	0	2917	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3098	0	0
GSE131907|LN_03	GSE131907_LN_03_ef49efd98ff3	GSE131907	Lung cancer	epithelial_solid_default	2933	0	2689	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2933	0	0
GSE131907|LN_04	GSE131907_LN_04_4b3181ef2731	GSE131907	Lung cancer	epithelial_solid_default	2981	0	2842	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2981	0	0
GSE131907|LN_05	GSE131907_LN_05_02f43770d5c1	GSE131907	Lung cancer	epithelial_solid_default	2771	1	2577	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2771	0	0
GSE131907|LN_06	GSE131907_LN_06_244da744a62e	GSE131907	Lung cancer	epithelial_solid_default	2861	0	2692	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2861	0	0
GSE131907|LN_07	GSE131907_LN_07_8ac62e77f8cd	GSE131907	Lung cancer	epithelial_solid_default	5047	0	4638	skipped_insufficient_cells	0	skipped_insufficient_cells	0	5047	0	0
GSE131907|LN_08	GSE131907_LN_08_809e2a9d3fb2	GSE131907	Lung cancer	epithelial_solid_default	4044	0	3758	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4044	0	0
GSE131907|LN_11	GSE131907_LN_11_a06a63e5fed9	GSE131907	Lung cancer	epithelial_solid_default	3593	0	3224	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3593	0	0
GSE131907|LN_12	GSE131907_LN_12_62755bdc1a6d	GSE131907	Lung cancer	epithelial_solid_default	4341	0	3855	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4341	0	0
GSE131907|LUNG_N01	GSE131907_LUNG_N01_7026914ddb60	GSE131907	Lung cancer	epithelial_solid_default	3135	128	2311	success	128	skipped_insufficient_cells	0	3135	0	0
GSE131907|LUNG_N06	GSE131907_LUNG_N06_25569179c09f	GSE131907	Lung cancer	epithelial_solid_default	2802	86	2227	success	86	skipped_insufficient_cells	0	2802	0	0
GSE131907|LUNG_N08	GSE131907_LUNG_N08_f77217fcd57f	GSE131907	Lung cancer	epithelial_solid_default	3293	181	2592	success	181	skipped_insufficient_cells	0	3293	0	0
GSE131907|LUNG_N09	GSE131907_LUNG_N09_1c379b5b2cbe	GSE131907	Lung cancer	epithelial_solid_default	2472	293	1822	success	293	success	293	2472	0	0
GSE131907|LUNG_N18	GSE131907_LUNG_N18_cd8c192729a2	GSE131907	Lung cancer	epithelial_solid_default	4531	337	3154	success	337	success	337	4531	0	0
GSE131907|LUNG_N19	GSE131907_LUNG_N19_fa7c8d424f2f	GSE131907	Lung cancer	epithelial_solid_default	3816	82	2833	success	82	skipped_insufficient_cells	0	3816	0	0
GSE131907|LUNG_N20	GSE131907_LUNG_N20_78fc8ac6a848	GSE131907	Lung cancer	epithelial_solid_default	5611	182	4800	success	182	skipped_insufficient_cells	0	5611	0	0
GSE131907|LUNG_N28	GSE131907_LUNG_N28_2a23b5b1203c	GSE131907	Lung cancer	epithelial_solid_default	3338	153	2731	success	153	skipped_insufficient_cells	0	3338	0	0
GSE131907|LUNG_N30	GSE131907_LUNG_N30_943e53fe8caf	GSE131907	Lung cancer	epithelial_solid_default	3775	268	2467	success	268	success	268	3775	0	0
GSE131907|LUNG_N31	GSE131907_LUNG_N31_137a6e6a2490	GSE131907	Lung cancer	epithelial_solid_default	4139	434	2148	success	434	success	434	4139	0	0
GSE131907|LUNG_N34	GSE131907_LUNG_N34_c7f6dd07b8e3	GSE131907	Lung cancer	epithelial_solid_default	5119	469	3614	success	469	success	469	5119	0	0
GSE131907|LUNG_T06	GSE131907_LUNG_T06_8e9802bb49a6	GSE131907	Lung cancer	epithelial_solid_default	3358	112	2211	success	112	skipped_insufficient_cells	0	3358	0	0
GSE131907|LUNG_T08	GSE131907_LUNG_T08_e5405ec56221	GSE131907	Lung cancer	epithelial_solid_default	3651	20	3056	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3651	0	0
GSE131907|LUNG_T09	GSE131907_LUNG_T09_4fd0b5ecf753	GSE131907	Lung cancer	epithelial_solid_default	3738	87	2886	success	87	skipped_insufficient_cells	0	3738	0	0
GSE131907|LUNG_T18	GSE131907_LUNG_T18_eb0976e5b53e	GSE131907	Lung cancer	epithelial_solid_default	3391	749	1875	success	749	success	749	3391	0	0
GSE131907|LUNG_T19	GSE131907_LUNG_T19_b9c7f54288fa	GSE131907	Lung cancer	epithelial_solid_default	4269	233	3211	success	233	success	233	4269	0	0
GSE131907|LUNG_T20	GSE131907_LUNG_T20_102e159fbcf8	GSE131907	Lung cancer	epithelial_solid_default	3926	499	2739	success	499	success	499	3926	0	0
GSE131907|LUNG_T25	GSE131907_LUNG_T25_1939b1cc5d47	GSE131907	Lung cancer	epithelial_solid_default	4197	186	3531	success	186	skipped_insufficient_cells	0	4197	0	0
GSE131907|LUNG_T28	GSE131907_LUNG_T28_c305646862f4	GSE131907	Lung cancer	epithelial_solid_default	4475	1108	2790	success	1108	success	1108	4475	0	0
GSE131907|LUNG_T30	GSE131907_LUNG_T30_185b58193b30	GSE131907	Lung cancer	epithelial_solid_default	3980	691	2489	success	691	success	691	3980	0	0
GSE131907|LUNG_T31	GSE131907_LUNG_T31_13fb7e00c3d4	GSE131907	Lung cancer	epithelial_solid_default	5286	236	3830	success	236	success	236	5286	0	0
GSE131907|LUNG_T34	GSE131907_LUNG_T34_dce3e6e7631d	GSE131907	Lung cancer	epithelial_solid_default	3077	2259	585	success	2259	success	2259	3077	0	0
GSE131907|NS_02	GSE131907_NS_02_15fe335e5687	GSE131907	Lung cancer	epithelial_solid_default	2236	158	1510	success	158	skipped_insufficient_cells	0	2236	0	0
GSE131907|NS_03	GSE131907_NS_03_7a952d695093	GSE131907	Lung cancer	epithelial_solid_default	2902	2643	198	success	2643	success	2643	2902	0	0
GSE131907|NS_04	GSE131907_NS_04_9550544f19b4	GSE131907	Lung cancer	epithelial_solid_default	1795	1138	287	success	1138	success	1138	1795	0	0
GSE131907|NS_06	GSE131907_NS_06_fb03be1605d4	GSE131907	Lung cancer	epithelial_solid_default	989	74	584	success	74	skipped_insufficient_cells	0	989	0	0
GSE131907|NS_07	GSE131907_NS_07_c2113fba4061	GSE131907	Lung cancer	epithelial_solid_default	5346	4643	410	success	4643	success	4643	5346	0	0
GSE131907|NS_12	GSE131907_NS_12_1c0854d01c2b	GSE131907	Lung cancer	epithelial_solid_default	2974	2599	261	success	2599	success	2599	2974	0	0
GSE131907|NS_13	GSE131907_NS_13_19c7fff50e0d	GSE131907	Lung cancer	epithelial_solid_default	4395	1106	2790	success	1106	success	1106	4395	0	0
GSE131907|NS_16	GSE131907_NS_16_6c80b6c53296	GSE131907	Lung cancer	epithelial_solid_default	1200	75	625	success	75	skipped_insufficient_cells	0	1200	0	0
GSE131907|NS_17	GSE131907_NS_17_529b75f5851c	GSE131907	Lung cancer	epithelial_solid_default	2187	949	903	success	949	success	949	2187	0	0
GSE131907|NS_19	GSE131907_NS_19_e893e73d9bb5	GSE131907	Lung cancer	epithelial_solid_default	3100	616	1626	success	616	success	616	3100	0	0
GSE179994|P1.post.1	GSE179994_P1.post.1_33e5cdd3c8f0	GSE179994	Lung cancer	epithelial_solid_default	3008	0	2829	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3008	0	0
GSE179994|P1.post.2	GSE179994_P1.post.2_ae4318768e6b	GSE179994	Lung cancer	epithelial_solid_default	3644	0	3407	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3644	0	0
GSE179994|P1.post.3	GSE179994_P1.post.3_8eb5a70029e8	GSE179994	Lung cancer	epithelial_solid_default	3108	0	2721	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3108	0	0
GSE179994|P1.pre	GSE179994_P1.pre_60562960732a	GSE179994	Lung cancer	epithelial_solid_default	4372	5	4061	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4372	0	0
GSE179994|P10.post.1	GSE179994_P10.post.1_ffff3062e797	GSE179994	Lung cancer	epithelial_solid_default	2825	0	2544	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2825	0	0
GSE179994|P10.pre	GSE179994_P10.pre_c479109f5eae	GSE179994	Lung cancer	epithelial_solid_default	6987	13	6180	skipped_insufficient_cells	0	skipped_insufficient_cells	0	6987	0	0
GSE179994|P11.pre	GSE179994_P11.pre_012eae7a69b0	GSE179994	Lung cancer	epithelial_solid_default	2078	0	1920	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2078	0	0
GSE179994|P12.pre	GSE179994_P12.pre_55fb6f263ea4	GSE179994	Lung cancer	epithelial_solid_default	3123	0	2860	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3123	0	0
GSE179994|P13.post.1	GSE179994_P13.post.1_d5ba349d81c3	GSE179994	Lung cancer	epithelial_solid_default	4158	0	3775	skipped_insufficient_cells	0	skipped_insufficient_cells	0	4158	0	0
GSE179994|P13.post.2	GSE179994_P13.post.2_d69b55905725	GSE179994	Lung cancer	epithelial_solid_default	3627	0	3279	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3627	0	0
GSE179994|P13.pre	GSE179994_P13.pre_52ec0f03de6b	GSE179994	Lung cancer	epithelial_solid_default	1208	1	1075	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1208	0	0
GSE179994|P14.pre	GSE179994_P14.pre_5a91398255d0	GSE179994	Lung cancer	epithelial_solid_default	3386	0	2729	skipped_insufficient_cells	0	skipped_insufficient_cells	0	3386	0	0
GSE179994|P15.pre	GSE179994_P15.pre_2c3e950e0234	GSE179994	Lung cancer	epithelial_solid_default	2108	1	1756	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2108	0	0
GSE179994|P16.pre	GSE179994_P16.pre_9a5cae110ecf	GSE179994	Lung cancer	epithelial_solid_default	1428	0	1186	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1428	0	0
GSE179994|P17.pre	GSE179994_P17.pre_462798684462	GSE179994	Lung cancer	epithelial_solid_default	1397	0	1267	skipped_insufficient_cells	0	skipped_insufficient_cells	0	1397	0	0
GSE179994|P18.pre	GSE179994_P18.pre_4395e4c38ede	GSE179994	Lung cancer	epithelial_solid_default	2988	5	2626	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2988	0	0
GSE179994|P19.post.1	GSE179994_P19.post.1_b85c5e52deb8	GSE179994	Lung cancer	epithelial_solid_default	9654	0	9059	skipped_insufficient_cells	0	skipped_insufficient_cells	0	9654	0	0
GSE179994|P19.pre	GSE179994_P19.pre_e0ea443cf36f	GSE179994	Lung cancer	epithelial_solid_default	9334	3	8562	skipped_insufficient_cells	0	skipped_insufficient_cells	0	9334	0	0
GSE179994|P2.pre	GSE179994_P2.pre_81050ed2514d	GSE179994	Lung cancer	epithelial_solid_default	2332	0	2156	skipped_insufficient_cells	0	skipped_insufficient_cells	0	2332	0	0
